ISIN,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,Unnamed: 13
INE657B01025,BLUECHIP,EQ,1.15,1.2,1.1,1.15,1.1,1.15,36675.0,41435.6,22-JUN-2011,29.0,
INE233B01017,BLUEDART,EQ,1328.7,1339.0,1300.0,1307.0,1301.0,1331.05,2022.0,2661951.65,22-JUN-2011,246.0,
INE472A01039,BLUESTARCO,EQ,317.5,317.5,301.0,301.75,301.05,308.3,15452.0,4710497.5,22-JUN-2011,331.0,
INE504B01011,BLUESTINFO,EQ,88.5,92.0,88.5,89.9,89.25,89.4,2402.0,215563.15,22-JUN-2011,90.0,
INE473A01011,LINDEINDIA,EQ,287.0,287.95,277.25,278.5,278.0,280.75,3692.0,1031030.75,22-JUN-2011,115.0,
INE032A01015,BOMDYEING,EQ,335.0,343.0,286.0,336.5,337.0,338.9,205946.0,69534643.35,22-JUN-2011,7494.0,
INE323A01026,BOSCHLTD,EQ,6915.0,6949.95,6831.05,6884.1,6860.0,6916.9,1858.0,12769446.1,22-JUN-2011,438.0,
INE029A01011,BPCL,EQ,620.0,625.05,611.15,615.7,615.0,618.25,158754.0,98256051.95,22-JUN-2011,6948.0,
INE110A01019,BPL,EQ,23.1,23.1,21.9,22.45,22.6,22.35,21475.0,477767.7,22-JUN-2011,161.0,
INE317J01011,BRANDHOUSE,EQ,20.95,21.0,18.45,18.65,18.55,20.25,354894.0,6775066.75,22-JUN-2011,1477.0,
INE589G01011,BRFL,EQ,282.4,287.5,282.4,285.8,286.0,286.5,245447.0,70046852.8,22-JUN-2011,2239.0,
INE791I01019,BRIGADE,EQ,73.2,73.6,71.15,71.55,71.65,72.8,20130.0,1456780.65,22-JUN-2011,280.0,
INE216A01022,BRITANNIA,EQ,475.0,475.0,456.6,460.2,458.0,472.05,83845.0,39085000.3,22-JUN-2011,4292.0,
INE698H01018,BROADCAST,EQ,10.4,10.5,10.3,10.45,10.45,10.8,1906.0,19818.45,22-JUN-2011,11.0,
INE395A01016,BSELINFRA,EQ,5.0,5.0,4.65,4.65,4.65,4.9,63204.0,301316.8,22-JUN-2011,190.0,
INE594B01012,BSL,EQ,21.0,24.9,21.0,24.25,24.0,24.0,1748.0,41957.25,22-JUN-2011,22.0,
INF209K01HT2,BSLGOLDETF,EQ,2274.0,2279.0,2262.0,2277.0,2277.0,2270.75,1228.0,2796045.2,22-JUN-2011,14.0,
INE043K01011,BSLIMITED,EQ,119.95,121.7,113.1,113.85,113.1,118.45,12632.0,1476510.65,22-JUN-2011,403.0,
INE817H01014,BURNPUR,EQ,7.5,7.55,7.0,7.15,7.15,7.45,17826.0,129109.65,22-JUN-2011,152.0,
INE139I01011,BVCL,EQ,17.0,17.5,17.0,17.45,17.25,17.1,1306.0,22343.5,22-JUN-2011,7.0,
INE010B01019,CADILAHC,EQ,907.35,918.0,877.0,888.85,886.85,906.0,37729.0,33748516.6,22-JUN-2011,5565.0,
INE910H01017,CAIRN,EQ,307.0,311.35,306.25,309.3,309.7,305.65,897005.0,277331632.3,22-JUN-2011,13198.0,
INE526B01014,CALSOFT,EQ,28.25,30.9,28.25,29.15,29.15,28.15,1544.0,45006.3,22-JUN-2011,17.0,
INE692G01013,XCHANGING,BE,31.5,31.75,30.05,30.6,30.6,31.4,1453.0,44791.1,22-JUN-2011,21.0,
INE760A01029,KOKUYOCMLN,EQ,72.0,72.3,71.05,71.9,71.85,71.65,184931.0,13234336.7,22-JUN-2011,1459.0,
INE476A01014,CANBK,EQ,510.45,517.9,510.45,514.8,516.55,507.65,376411.0,193866421.8,22-JUN-2011,12140.0,
INE874H01015,CANDC,EQ,84.0,85.95,81.1,83.3,83.7,83.1,91141.0,7597583.2,22-JUN-2011,1573.0,
INE477A01012,CANFINHOME,EQ,112.65,113.75,108.1,108.9,108.4,111.6,38410.0,4231237.9,22-JUN-2011,878.0,
INE068L01016,CANTABIL,EQ,32.0,32.5,30.75,31.05,31.3,32.0,31023.0,993885.1,22-JUN-2011,213.0,
INE120A01026,CARBORUNIV,EQ,276.0,279.6,273.0,278.0,278.6,275.15,156756.0,43562243.7,22-JUN-2011,255.0,
INE198A01014,CAROLINFO,EQ,170.0,174.95,170.0,172.25,172.0,174.5,1490.0,256052.45,22-JUN-2011,37.0,
INE172A01019,CASTROL,EQ,496.0,496.0,475.55,483.7,481.15,488.9,46178.0,22279422.05,22-JUN-2011,2650.0,
INE429I01024,CCCL,EQ,31.0,32.3,30.0,30.15,30.2,31.3,32686.0,990488.1,22-JUN-2011,380.0,
INE421D01014,CCL,EQ,198.5,207.7,192.7,202.6,202.0,197.65,414519.0,83341170.05,22-JUN-2011,9734.0,
INE482A01020,CEATLTD,EQ,92.5,94.0,92.5,93.5,93.6,92.0,40938.0,3815224.15,22-JUN-2011,614.0,
INE209L01016,JWL,EQ,35.5,35.95,35.25,35.5,35.5,36.0,12240.0,433506.0,22-JUN-2011,29.0,
INE185H01016,CELEBRITY,EQ,8.75,9.2,8.75,9.0,9.0,9.25,1108.0,9948.15,22-JUN-2011,22.0,
INE221I01017,CELESTIAL,EQ,32.1,32.7,30.0,30.8,30.7,32.3,49122.0,1516838.8,22-JUN-2011,299.0,
INE485A01015,CENTENKA,EQ,175.0,176.95,172.05,172.8,173.95,173.85,5218.0,904221.8,22-JUN-2011,209.0,
INE281A01026,CENTEXT,EQ,3.6,3.6,3.4,3.45,3.4,3.55,18756.0,64143.4,22-JUN-2011,33.0,
INE483A01010,CENTRALBK,EQ,114.9,115.9,113.0,113.45,113.1,114.7,319610.0,36508034.25,22-JUN-2011,6091.0,
INE320B01020,CENTUM,EQ,86.0,86.05,85.0,85.75,85.75,85.6,1130.0,96874.05,22-JUN-2011,19.0,
INE348B01021,CENTURYPLY,EQ,65.05,65.75,65.0,65.05,65.05,64.75,17750.0,1154925.15,22-JUN-2011,96.0,
INE055A01016,CENTURYTEX,EQ,331.95,333.7,324.35,330.15,329.0,329.1,356250.0,117207279.4,22-JUN-2011,7401.0,
INE739E01017,CERA,EQ,200.15,205.9,192.05,195.45,199.8,202.35,5439.0,1081619.1,22-JUN-2011,185.0,
INE486A01013,CESC,EQ,270.0,270.0,260.5,262.05,261.5,267.5,103834.0,27350599.3,22-JUN-2011,5218.0,
INE085A01013,CHAMBLFERT,EQ,76.4,76.7,69.8,72.5,72.4,75.9,1996575.0,147757396.25,22-JUN-2011,18752.0,
INE479E01028,CHEMFALKAL,EQ,45.25,45.55,43.1,43.6,43.55,45.75,2780.0,124065.25,22-JUN-2011,45.0,
INE488A01027,CHEMPLAST,EQ,6.8,6.95,6.5,6.65,6.7,6.85,45488.0,301805.8,22-JUN-2011,104.0,
INE178A01016,CHENNPETRO,EQ,219.0,224.3,215.05,220.75,219.65,218.6,119032.0,26082120.7,22-JUN-2011,4135.0,
INE217C01018,CHESLINTEX,EQ,12.0,12.8,11.05,11.85,11.8,12.45,7978.0,96088.35,22-JUN-2011,41.0,
INE121A01016,CHOLAFIN,EQ,157.0,161.5,154.0,156.1,157.0,158.7,60099.0,9469437.25,22-JUN-2011,828.0,
INE672K01017,CILNOVA,EQ,15.1,15.3,15.0,15.25,15.25,15.15,21433.0,325945.0,22-JUN-2011,219.0,
INE704H01014,CINEMAX,EQ,35.3,35.55,34.3,34.65,34.7,35.15,22932.0,799598.85,22-JUN-2011,272.0,
INE039B01026,CINEVISTA,EQ,3.4,3.55,3.25,3.45,3.5,3.65,4951.0,16840.55,22-JUN-2011,23.0,
INE059A01026,CIPLA,EQ,317.0,323.7,315.5,322.7,322.35,315.95,787196.0,250878994.55,22-JUN-2011,11234.0,
INE987C01024,CLASSIC,EQ,11.15,11.65,11.0,11.15,11.4,11.6,8873.0,99525.4,22-JUN-2011,95.0,
INE492A01029,CLNINDIA,EQ,740.3,747.8,740.0,742.25,744.6,745.2,3890.0,2883593.55,22-JUN-2011,363.0,
INE779B01019,CLUTCHAUTO,BE,50.15,50.15,47.15,47.65,48.0,49.55,21656.0,1039880.75,22-JUN-2011,203.0,
INE378J01013,CMAHENDRA,EQ,245.65,245.65,234.0,234.85,234.5,242.95,28657.0,6762549.75,22-JUN-2011,622.0,
INE314A01017,CMC,EQ,1120.15,1140.0,1082.0,1087.5,1086.95,1116.45,48177.0,53486007.75,22-JUN-2011,1059.0,
INE522F01014,COALINDIA,EQ,392.05,393.0,376.1,378.65,377.25,389.75,2533012.0,965394910.8,22-JUN-2011,48339.0,
INE259A01022,COLPAL,EQ,916.05,918.0,910.0,914.05,911.0,916.0,26854.0,24522591.3,22-JUN-2011,2843.0,
INE070C01029,COMPINFO,EQ,99.5,99.5,94.0,96.55,94.0,99.65,3069.0,301271.6,22-JUN-2011,24.0,
INE111A01017,CONCOR,EQ,1088.0,1095.0,1076.05,1085.0,1095.0,1084.15,8371.0,9078164.7,22-JUN-2011,1215.0,
INE025A01027,CONSOFINVT,EQ,65.0,67.9,64.0,64.6,64.6,65.4,3981.0,255737.4,22-JUN-2011,24.0,
INE108J01030,CORAL-HUB,EQ,5.85,6.0,5.85,5.9,5.85,5.85,15373.0,90997.45,22-JUN-2011,82.0,
INE792I01017,CORDSCABLE,EQ,37.5,37.5,32.15,32.25,32.2,33.7,3686.0,122227.75,22-JUN-2011,83.0,
INE247G01024,COREEDUTEC,EQ,287.55,295.5,276.6,292.65,293.9,287.55,580753.0,167049696.15,22-JUN-2011,4560.0,
INE169A01031,COROMANDEL,EQ,336.25,336.25,325.05,330.0,330.0,335.75,104901.0,34604318.9,22-JUN-2011,4039.0,
INE112A01015,CORPBANK,EQ,516.05,519.85,508.65,509.5,509.5,514.3,26819.0,13738197.85,22-JUN-2011,2114.0,
INE757A01017,COSMOFIRST,EQ,102.7,105.5,102.7,103.25,103.4,102.75,49482.0,5145843.5,22-JUN-2011,661.0,
INE008I01026,COX&KINGS,EQ,196.0,198.5,185.2,187.55,186.75,195.05,170462.0,32133486.4,22-JUN-2011,10260.0,
INE521J01018,CAREERP,EQ,330.15,331.9,329.85,330.95,330.05,331.0,9310.0,3075297.65,22-JUN-2011,235.0,
INE230B01021,CREATIVEYE,EQ,5.0,5.9,5.0,5.15,5.15,5.3,1913.0,9859.05,22-JUN-2011,11.0,
INE774A01012,CRESTANI,EQ,49.8,49.8,46.0,46.45,46.05,47.85,30513.0,1445029.3,22-JUN-2011,564.0,
INE514G01019,CREWBOS,EQ,92.4,99.0,87.7,89.25,88.6,91.0,218277.0,20226461.75,22-JUN-2011,3332.0,
INE007A01017,CRISIL,EQ,7005.0,7005.0,6830.05,6842.4,6841.0,6928.85,479.0,3290635.45,22-JUN-2011,163.0,
INE067A01029,CGPOWER,EQ,250.8,255.15,246.1,252.25,251.2,250.25,689419.0,172972536.6,22-JUN-2011,9003.0,
INE592I01011,CRONIMET,EQ,127.0,132.5,120.15,122.35,124.75,127.45,24461.0,3088936.45,22-JUN-2011,234.0,
INE627H01017,CTE,EQ,9.5,9.5,9.35,9.5,9.5,9.95,7177.0,68123.5,22-JUN-2011,29.0,
INE491A01021,CUB,EQ,43.1,45.4,43.1,44.2,44.0,44.8,168926.0,7504187.15,22-JUN-2011,1595.0,
INE144D01012,CUBEXTUB,EQ,11.65,12.45,11.65,12.45,12.45,11.9,445.0,5380.25,22-JUN-2011,3.0,
INE298A01020,CUMMINSIND,EQ,675.0,681.0,645.5,660.25,657.0,673.2,97844.0,64240436.85,22-JUN-2011,3463.0,
INE117B01012,CURATECH,EQ,200.0,210.0,200.0,209.75,209.95,219.1,332.0,67782.85,22-JUN-2011,23.0,
INE278G01037,CYBERMEDIA,EQ,17.25,18.6,17.25,18.15,18.6,17.7,53.0,917.0,22-JUN-2011,3.0,
INE214A01019,CYBERTECH,EQ,13.35,14.4,13.35,13.8,13.8,13.8,2492.0,34538.2,22-JUN-2011,24.0,
INE818H01012,DAAWAT,EQ,49.55,49.55,46.95,47.45,47.1,48.4,32986.0,1587411.8,22-JUN-2011,502.0,
INE016A01026,DABUR,EQ,114.3,114.5,111.05,111.85,111.9,113.85,943520.0,105693903.9,22-JUN-2011,12728.0,
INE439L01019,DALMIABHA,EQ,151.25,176.0,151.25,174.4,176.0,152.7,19715.0,3345371.2,22-JUN-2011,426.0,
INE495A01022,DALMIASUG,EQ,16.55,17.25,16.55,17.0,16.9,16.95,15250.0,257642.7,22-JUN-2011,122.0,
INE365B01017,DATAMATICS,EQ,29.85,29.85,29.15,29.15,29.15,29.45,1468.0,42891.15,22-JUN-2011,26.0,
INE950I01011,DBCORP,EQ,243.8,244.0,232.15,235.0,235.0,235.05,1664.0,391608.95,22-JUN-2011,188.0,
INE879I01012,DBREALTY,EQ,72.7,75.5,71.3,72.25,71.95,72.15,368936.0,27230856.7,22-JUN-2011,4540.0,
INE503A01015,DCBBANK,EQ,56.0,56.5,54.25,54.5,54.55,55.8,2684481.0,148206687.6,22-JUN-2011,15773.0,
INE137G01027,DCHL,EQ,64.85,66.15,63.75,64.0,64.05,64.0,2510704.0,161842651.65,22-JUN-2011,14525.0,
INE498A01018,DCM,EQ,78.95,78.95,74.85,75.8,76.4,78.1,31545.0,2409992.3,22-JUN-2011,615.0,
INE499A01024,DCMSHRIRAM,EQ,43.1,43.45,42.8,43.25,43.4,43.1,17257.0,742659.1,22-JUN-2011,83.0,
INE500A01029,DCW,EQ,10.9,11.0,10.6,10.65,10.7,10.9,141413.0,1518959.45,22-JUN-2011,427.0,
INE583C01013,DECCANCE,EQ,143.1,143.1,143.1,143.1,143.1,143.5,693.0,99168.3,22-JUN-2011,6.0,
INE172I01012,DECOLIGHT,EQ,7.0,7.35,6.7,7.2,7.2,7.0,28344.0,207094.4,22-JUN-2011,62.0,
INE501A01019,DEEPAKFERT,EQ,161.2,169.1,156.95,159.8,158.75,164.9,119405.0,19142081.45,22-JUN-2011,3081.0,
INE288B01011,DEEPAKNTR,EQ,179.95,179.95,175.0,176.25,177.95,174.95,990.0,174502.5,22-JUN-2011,23.0,
INE677H01012,DEEPENR,EQ,55.05,59.0,54.5,55.05,54.8,55.75,46284.0,2647778.25,22-JUN-2011,490.0,
INE124G01033,DELTACORP,EQ,88.5,90.1,86.35,87.85,87.7,87.15,3280494.0,289666449.9,22-JUN-2011,26927.0,
INE947J01015,DEN,EQ,91.85,91.95,88.05,89.0,90.0,90.7,123803.0,11026582.8,22-JUN-2011,347.0,
INE077A01010,DENABANK,EQ,86.65,87.2,84.8,85.1,84.9,85.8,529780.0,45348515.65,22-JUN-2011,5273.0,
INE244A01016,DENORA,EQ,82.6,83.95,82.15,82.15,82.15,83.2,171.0,14103.45,22-JUN-2011,7.0,
INE502A01017,DENSO,EQ,64.9,64.95,63.1,63.7,63.1,64.65,656.0,42025.15,22-JUN-2011,24.0,
INE202B01012,DHFL,EQ,210.0,210.0,204.0,205.5,205.55,205.3,412445.0,84655498.85,22-JUN-2011,2004.0,
INE041A01016,DHAMPURSUG,EQ,53.5,55.35,52.1,52.55,52.5,53.25,180840.0,9758727.65,22-JUN-2011,1758.0,
INE680A01011,DHANBANK,EQ,115.3,116.5,110.1,113.15,114.5,114.45,351269.0,39762530.05,22-JUN-2011,11042.0,
INE406H01016,DHANUS,BE,12.4,13.0,11.8,12.1,12.1,12.4,9342.0,114841.6,22-JUN-2011,43.0,
INE988C01014,DHARSUGAR,EQ,31.3,32.75,30.6,30.8,30.75,31.3,2236.0,70361.4,22-JUN-2011,30.0,
INE320L01011,DHUNINV,EQ,66.3,66.3,66.3,66.3,66.3,67.5,75.0,4972.5,22-JUN-2011,1.0,
INE989C01012,DIAPOWER,EQ,156.0,160.5,151.3,159.1,160.5,155.4,21051.0,3330709.3,22-JUN-2011,252.0,
INE303A01010,DICIND,EQ,250.0,253.95,244.4,245.05,245.05,251.85,2028.0,504555.95,22-JUN-2011,97.0,
INE471A01023,DIGJAM,EQ,11.6,11.9,11.3,11.35,11.45,11.7,36231.0,417319.25,22-JUN-2011,166.0,
INE353G01020,DISHMAN,EQ,90.0,90.9,86.75,87.25,86.75,89.65,46391.0,4082042.95,22-JUN-2011,1276.0,
INE836F01026,DISHTV,EQ,79.85,80.2,77.85,79.6,80.0,78.85,2615715.0,207456915.95,22-JUN-2011,16788.0,
INE361B01024,DIVISLAB,EQ,763.95,763.95,742.4,750.25,751.0,755.4,106145.0,79851791.6,22-JUN-2011,4296.0,
INE271C01023,DLF,EQ,214.0,214.8,209.05,210.5,210.35,212.15,4258797.0,898217711.45,22-JUN-2011,56673.0,
INE250K01012,DLINKINDIA,EQ,25.7,25.85,25.05,25.35,25.05,25.95,23279.0,591736.9,22-JUN-2011,187.0,
INE920A01011,DOLPHINOFF,EQ,123.1,124.0,120.1,120.6,121.4,122.6,11222.0,1361340.1,22-JUN-2011,384.0,
INE668D01028,DONEAR,EQ,23.2,23.5,22.4,23.15,23.5,23.0,1562.0,35853.95,22-JUN-2011,20.0,
INE360C01016,DPSCLTD,EQ,1900.0,1960.0,1870.0,1933.8,1938.0,1871.25,3221.0,6242588.3,22-JUN-2011,56.0,
INE477B01010,DVL,EQ,150.0,153.9,150.0,151.25,151.0,152.1,2360.0,357263.25,22-JUN-2011,64.0,
INE656K01010,DQE,EQ,41.0,41.0,38.25,39.85,39.95,40.7,3189.0,128914.85,22-JUN-2011,73.0,
INE506A01018,DREDGECORP,EQ,310.0,310.0,302.15,303.9,304.0,306.8,7013.0,2139084.8,22-JUN-2011,316.0,
INE089A01023,DRREDDY,EQ,1527.2,1527.2,1492.0,1514.5,1508.05,1511.2,134684.0,202981727.1,22-JUN-2011,12667.0,
INE891A01014,DSKULKARNI,EQ,59.0,59.85,57.0,57.95,57.9,59.6,13510.0,784307.05,22-JUN-2011,310.0,
INE508A01014,DUNCANSIND,EQ,14.95,15.15,14.55,14.6,14.55,14.8,21364.0,316519.7,22-JUN-2011,118.0,
INE366A01033,DWARKESH,EQ,62.7,66.0,62.55,63.1,63.0,62.55,19031.0,1221602.25,22-JUN-2011,462.0,
INE221B01012,DYNAMATECH,EQ,1471.0,1474.0,1419.1,1448.05,1419.1,1459.0,718.0,1043209.3,22-JUN-2011,58.0,
INE417B01032,DYNASYS,EQ,0.8,0.8,0.7,0.75,0.8,0.75,5561.0,4133.65,22-JUN-2011,10.0,
INE962C01027,EASTSILK,EQ,7.9,7.9,7.4,7.6,7.6,7.5,16128.0,121467.7,22-JUN-2011,44.0,
INE268C01029,EASUNREYRL,EQ,76.65,76.65,73.55,74.95,74.75,74.7,12755.0,948180.35,22-JUN-2011,131.0,
INE588B01014,ECEIND,EQ,115.0,138.3,115.0,124.4,122.5,115.25,33758.0,4371974.5,22-JUN-2011,908.0,
INE738I01010,ECLERX,EQ,790.0,794.0,775.0,790.15,790.0,792.65,9292.0,7310791.05,22-JUN-2011,627.0,
INE532F01054,EDELWEISS,EQ,32.8,34.4,32.3,33.7,33.0,33.15,435487.0,14526113.45,22-JUN-2011,3452.0,
INE180G01019,EDL,EQ,95.95,96.0,92.6,93.4,93.9,94.6,3440.0,322742.0,22-JUN-2011,137.0,
INE889J01019,EDSERV,EQ,130.6,132.5,126.4,127.8,127.45,129.8,109059.0,14113633.65,22-JUN-2011,1909.0,
INE216H01027,EDUCOMP,EQ,400.45,404.05,390.5,395.75,396.0,398.05,566316.0,224094401.75,22-JUN-2011,19067.0,
INE066A01013,EICHERMOT,EQ,1215.05,1228.0,1180.55,1208.4,1227.95,1206.6,145052.0,175711574.75,22-JUN-2011,909.0,
INE126A01031,EIDPARRY,EQ,229.95,232.95,220.65,222.25,221.1,226.9,46570.0,10497369.15,22-JUN-2011,1552.0,
INE276C01014,EIHAHOTELS,EQ,131.05,135.9,127.3,129.05,127.3,133.0,2415.0,317840.3,22-JUN-2011,66.0,
INE230A01023,EIHOTEL,EQ,85.5,85.7,83.95,84.8,85.0,84.1,333070.0,28118183.9,22-JUN-2011,5203.0,
INE158B01016,EIMCOELECO,EQ,230.0,230.0,226.0,226.0,226.0,230.0,92.0,20919.0,22-JUN-2011,8.0,
INE184H01027,EKC,EQ,84.45,84.75,81.05,81.5,81.5,83.8,125103.0,10339824.5,22-JUN-2011,1847.0,
INE975A01015,ELDERPHARM,EQ,359.0,363.05,358.55,359.7,359.55,357.75,31612.0,11370049.75,22-JUN-2011,611.0,
INE205B01023,ELECON,EQ,68.1,69.25,66.0,66.3,66.15,67.95,40690.0,2731608.6,22-JUN-2011,790.0,
INE086A01029,ELECTCAST,EQ,29.25,29.5,28.6,28.8,28.85,29.1,102348.0,2966032.1,22-JUN-2011,465.0,
INE822G01016,ELECTHERM,EQ,169.7,169.7,158.1,160.95,168.0,160.0,1679.0,268841.8,22-JUN-2011,61.0,
INE158F01017,ELFORGE,EQ,11.3,11.3,11.1,11.3,11.1,11.3,401.0,4531.1,22-JUN-2011,3.0,
INE285A01027,ELGIEQUIP,EQ,77.25,79.5,76.75,77.55,77.75,78.05,30635.0,2376168.6,22-JUN-2011,464.0,
INE033C01019,ELNET,EQ,35.7,35.7,35.7,35.7,35.7,35.7,100.0,3570.0,22-JUN-2011,1.0,
INE778K01012,EMAMIREAL,EQ,30.25,30.6,29.85,30.0,30.0,30.0,383491.0,11510091.8,22-JUN-2011,193.0,
INE548C01032,EMAMILTD,EQ,450.05,453.05,448.55,450.85,452.0,451.25,4332.0,1954073.3,22-JUN-2011,225.0,
INE078A01026,EMCO,EQ,49.4,50.2,48.1,48.25,48.35,48.65,61224.0,2981609.25,22-JUN-2011,947.0,
INE296H01011,EMKAY,EQ,43.0,45.0,41.6,43.0,43.0,43.0,2699.0,115167.15,22-JUN-2011,28.0,
INE753K01015,EMMBI,EQ,12.0,12.35,11.5,11.75,11.75,12.1,16017.0,189332.5,22-JUN-2011,113.0,
INE928B01012,EMPEESUG,EQ,23.35,23.85,22.9,23.05,23.0,24.0,5411.0,126114.0,22-JUN-2011,76.0,
INE306C01019,ENERGYDEV,EQ,33.7,35.4,33.6,34.45,34.4,33.95,3500.0,120174.0,22-JUN-2011,34.0,
INE510A01028,ENGINERSIN,EQ,271.0,275.4,267.0,273.85,273.55,271.8,85853.0,23253522.35,22-JUN-2011,2490.0,
INE265F01028,ENIL,EQ,246.1,274.9,246.1,253.4,251.25,244.95,930140.0,245719430.8,22-JUN-2011,26284.0,
INE826A01028,ENTEGRA,EQ,22.3,23.85,22.25,23.7,23.75,23.3,30597.0,721345.55,22-JUN-2011,127.0,
INE039E01020,ERAINFRA,EQ,172.35,172.35,170.05,171.0,171.0,171.1,146498.0,25020476.8,22-JUN-2011,1751.0,
INE416L01017,EROSMEDIA,EQ,164.0,164.0,155.9,156.65,156.5,163.05,68445.0,10938281.8,22-JUN-2011,1294.0,
INE284A01012,ESABINDIA,EQ,487.0,489.9,477.15,480.55,478.0,484.7,1549.0,747546.9,22-JUN-2011,64.0,
INE042A01014,ESCORTS,EQ,103.6,104.95,101.05,102.05,101.75,102.95,706629.0,72649349.25,22-JUN-2011,13160.0,
INE481K01013,ESL,EQ,8.45,8.5,8.15,8.25,8.2,8.35,382936.0,3165047.75,22-JUN-2011,482.0,
INE011A01019,ESSAROIL,EQ,117.15,118.0,113.05,114.5,113.7,116.95,721293.0,82648629.7,22-JUN-2011,8143.0,
INE282A01024,ESSARPORTS,EQ,99.65,99.65,93.25,94.6,94.5,97.65,22637.0,2161520.25,22-JUN-2011,384.0,
INE825H01017,ESSDEE,EQ,360.0,360.0,355.0,355.15,355.0,355.25,6655.0,2366381.2,22-JUN-2011,157.0,
INE255A01020,EPL,EQ,43.0,44.8,41.25,42.75,44.65,42.35,149793.0,6385061.15,22-JUN-2011,624.0,
INE778B01029,ESTER,EQ,43.25,43.25,41.0,41.35,41.5,42.2,18783.0,790745.0,22-JUN-2011,171.0,
INE649H01011,EUROCERA,EQ,24.5,25.2,23.65,24.5,24.5,24.85,755.0,18524.85,22-JUN-2011,12.0,
INE063J01011,EUROMULTI,EQ,11.0,11.05,10.25,10.5,10.4,10.95,5745.0,61528.2,22-JUN-2011,67.0,
INE022C01012,EUROTEXIND,EQ,23.0,23.0,22.6,22.6,22.6,23.05,1150.0,26425.0,22-JUN-2011,7.0,
INE128A01029,EVEREADY,EQ,36.85,37.55,36.0,37.1,37.5,36.8,93951.0,3443389.65,22-JUN-2011,1266.0,
INE295A01018,EVERESTIND,EQ,146.1,152.0,142.0,149.05,148.0,148.2,2465.0,363008.8,22-JUN-2011,132.0,
INE678H01010,EVERONN,EQ,515.0,515.0,485.0,491.75,491.35,509.25,138178.0,68897587.5,22-JUN-2011,6285.0,
INE961H01028,EVINIX,EQ,0.95,1.0,0.95,0.95,1.0,1.0,38589.0,36958.0,22-JUN-2011,33.0,
INE223G01017,EXCELCROP,EQ,160.0,160.0,149.0,153.85,153.7,153.45,5471.0,840861.8,22-JUN-2011,165.0,
INE369A01029,EXCELINDUS,EQ,79.95,79.95,76.0,76.45,77.0,77.15,1426.0,109797.85,22-JUN-2011,21.0,
INE688J01015,EXCEL,EQ,24.25,24.85,23.55,23.7,23.55,24.4,19570.0,470033.55,22-JUN-2011,279.0,
INE302A01020,EXIDEIND,EQ,150.0,151.0,148.05,149.0,149.45,149.45,680028.0,101291789.5,22-JUN-2011,7755.0,
INE188A01015,FACT,EQ,37.4,37.5,36.2,36.3,36.25,36.85,19147.0,700565.3,22-JUN-2011,203.0,
INE513A01014,SCHAEFFLER,EQ,1130.0,1157.0,1113.0,1150.55,1151.8,1139.8,881.0,1009960.55,22-JUN-2011,73.0,
INE886G01011,FAME,EQ,51.75,52.9,50.8,50.85,51.0,53.45,3963.0,204006.15,22-JUN-2011,53.0,
INE890I01035,FARMAXIND,EQ,3.35,3.45,3.3,3.3,3.3,3.45,47017.0,156570.1,22-JUN-2011,92.0,
INE688I01017,CAPF,EQ,134.55,134.55,128.05,129.45,130.2,131.7,73485.0,9570570.95,22-JUN-2011,939.0,
INE512B01022,FCSSOFT,EQ,0.8,0.8,0.7,0.75,0.75,0.8,5743202.0,4358722.35,22-JUN-2011,1208.0,
INE258B01022,FDC,EQ,95.55,97.8,94.0,94.4,95.6,97.25,9095.0,868551.6,22-JUN-2011,439.0,
INE249C01011,FEDDERELEC,EQ,73.75,79.0,72.6,74.75,74.0,73.35,54871.0,4204637.0,22-JUN-2011,1117.0,
INE171A01011,FEDERALBNK,EQ,437.05,439.9,427.5,428.9,428.5,434.25,696466.0,299594144.4,22-JUN-2011,16215.0,
INE737H01014,FIEMIND,EQ,154.45,154.45,150.25,150.4,150.25,150.95,2064.0,313481.35,22-JUN-2011,29.0,
INE111B01023,63MOONS,EQ,809.9,809.9,790.0,793.45,795.0,793.95,29031.0,23054100.45,22-JUN-2011,1980.0,
INE235A01022,FINCABLES,EQ,46.0,46.0,45.05,45.15,45.05,45.15,29477.0,1340162.05,22-JUN-2011,350.0,
INE183A01016,FINPIPE,EQ,74.0,75.1,72.0,72.4,72.3,73.55,62144.0,4548756.05,22-JUN-2011,816.0,
INE492B01019,FIRSTLEASE,EQ,85.55,86.0,76.5,77.85,77.0,85.0,239188.0,19234190.0,22-JUN-2011,3117.0,
INE315J01015,FIRSTWIN,EQ,15.35,15.95,14.4,14.5,14.55,15.35,6438.0,95357.6,22-JUN-2011,55.0,
INE575G01010,FKONCO,EQ,124.95,128.4,119.0,121.2,122.2,124.05,64887.0,8134235.1,22-JUN-2011,1758.0,
INE529A01010,FMGOETZE,EQ,255.0,255.0,250.95,253.95,254.0,257.75,4087.0,1034778.65,22-JUN-2011,139.0,
INE061F01013,FORTIS,EQ,155.0,155.95,152.05,153.1,153.25,154.3,151208.0,23228099.25,22-JUN-2011,3248.0,
INE519A01011,FOSECOIND,EQ,521.0,525.9,513.0,516.05,516.0,516.05,251.0,129916.05,22-JUN-2011,31.0,
